dt,board,state,action,price,nav,expressed,bull,bear,mixed,bull_frac,trigger,trigger_short,gaps
2026-02-10 13:00:00+08:00,short,L,hold,4122.476,1.056617,8,6,2,0,0.75,True,False,0
2026-02-10 13:30:00+08:00,short,L,hold,4128.895,1.058262,8,6,2,0,0.75,True,False,0
2026-02-10 14:00:00+08:00,short,L,hold,4130.869,1.058768,8,6,2,0,0.75,True,False,0
2026-02-10 14:30:00+08:00,short,L,hold,4127.807,1.057983,8,6,2,0,0.75,True,False,0
2026-02-10 15:00:00+08:00,short,L,hold,4128.373,1.058128,8,6,2,0,0.75,True,False,0
2026-02-11 09:30:00+08:00,short,S,sell+open_short,4124.428,1.057117,4,0,4,0,0.0,False,True,0
2026-02-11 10:00:00+08:00,short,S,hold,4128.981,1.05595,4,0,4,0,0.0,False,True,0
2026-02-11 10:30:00+08:00,short,S,hold,4133.114,1.054891,4,0,4,0,0.0,False,True,0
2026-02-11 11:00:00+08:00,short,S,hold,4138.475,1.053517,4,0,4,0,0.0,False,True,0
2026-02-11 11:30:00+08:00,short,S,hold,4137.547,1.053755,4,0,4,0,0.0,False,True,0
2026-02-11 13:00:00+08:00,short,S,hold,4137.835,1.053681,5,1,4,0,0.2,False,True,0
2026-02-11 13:30:00+08:00,short,S,hold,4136.995,1.053896,5,1,4,0,0.2,False,True,0
2026-02-11 14:00:00+08:00,short,S,hold,4137.307,1.053816,5,1,4,0,0.2,False,True,0
2026-02-11 14:30:00+08:00,short,S,hold,4134.686,1.054488,5,1,4,0,0.2,False,True,0
2026-02-11 15:00:00+08:00,short,S,hold,4131.985,1.05518,5,1,4,0,0.2,False,True,0
2026-02-12 09:30:00+08:00,short,L,cover+buy,4136.99,1.053897,6,5,1,0,0.8333,True,False,0
2026-02-12 10:00:00+08:00,short,L,hold,4132.559,1.052769,6,5,1,0,0.8333,True,False,0
2026-02-12 10:30:00+08:00,short,L,hold,4135.595,1.053542,6,5,1,0,0.8333,True,False,0
2026-02-12 11:00:00+08:00,short,L,hold,4135.979,1.05364,6,5,1,0,0.8333,True,False,0
2026-02-12 11:30:00+08:00,short,L,hold,4137.057,1.053915,6,5,1,0,0.8333,True,False,0
2026-02-12 13:00:00+08:00,short,L,hold,4137.269,1.053969,6,5,1,0,0.8333,True,False,0
2026-02-12 13:30:00+08:00,short,L,hold,4131.866,1.052592,6,5,1,0,0.8333,True,False,0
2026-02-12 14:00:00+08:00,short,L,hold,4135.766,1.053586,6,5,1,0,0.8333,True,False,0
2026-02-12 14:30:00+08:00,short,L,hold,4135.254,1.053455,6,5,1,0,0.8333,True,False,0
2026-02-12 15:00:00+08:00,short,L,hold,4134.018,1.05314,6,5,1,0,0.8333,True,False,0
2026-02-13 09:30:00+08:00,short,L,hold,4115.924,1.048531,7,5,2,0,0.7143,True,False,0
2026-02-13 10:00:00+08:00,short,L,hold,4118.769,1.049256,7,5,2,0,0.7143,True,False,0
2026-02-13 10:30:00+08:00,short,L,hold,4119.548,1.049454,7,5,2,0,0.7143,True,False,0
2026-02-13 11:00:00+08:00,short,L,hold,4116.889,1.048777,7,5,2,0,0.7143,True,False,0
2026-02-13 11:30:00+08:00,short,L,hold,4105.041,1.045758,7,5,2,0,0.7143,True,False,0
2026-02-13 13:00:00+08:00,short,L,hold,4105.293,1.045823,7,6,1,0,0.8571,True,False,0
2026-02-13 13:30:00+08:00,short,L,hold,4099.993,1.044472,7,6,1,0,0.8571,True,False,0
2026-02-13 14:00:00+08:00,short,L,hold,4099.258,1.044285,7,6,1,0,0.8571,True,False,0
2026-02-13 14:30:00+08:00,short,L,hold,4090.888,1.042153,7,6,1,0,0.8571,True,False,0
2026-02-13 15:00:00+08:00,short,L,hold,4082.073,1.039907,7,6,1,0,0.8571,True,False,0
2026-02-24 09:30:00+08:00,short,L,hold,4129.134,1.051896,7,6,1,0,0.8571,True,False,0
2026-02-24 10:00:00+08:00,short,L,hold,4109.701,1.046946,8,7,1,0,0.875,True,False,0
2026-02-24 10:30:00+08:00,short,L,hold,4122.627,1.050238,8,7,1,0,0.875,True,False,0
2026-02-24 11:00:00+08:00,short,L,hold,4125.33,1.050927,8,7,1,0,0.875,True,False,0
2026-02-24 11:30:00+08:00,short,L,hold,4129.779,1.05206,8,7,1,0,0.875,True,False,0
2026-02-24 13:00:00+08:00,short,L,hold,4129.823,1.052072,10,8,2,0,0.8,True,False,0
2026-02-24 13:30:00+08:00,short,L,hold,4120.377,1.049665,10,8,2,0,0.8,True,False,0
2026-02-24 14:00:00+08:00,short,L,hold,4118.244,1.049122,10,8,2,0,0.8,True,False,0
2026-02-24 14:30:00+08:00,short,L,hold,4118.622,1.049218,10,8,2,0,0.8,True,False,0
2026-02-24 15:00:00+08:00,short,L,hold,4117.409,1.048909,10,8,2,0,0.8,True,False,0
2026-02-25 09:30:00+08:00,short,F,sell,4123.781,1.050532,5,2,3,0,0.4,False,False,0
2026-02-25 10:00:00+08:00,short,F,hold,4138.661,1.050532,5,2,3,0,0.4,False,False,0
2026-02-25 10:30:00+08:00,short,F,hold,4147.876,1.050532,6,3,3,0,0.5,False,False,0
2026-02-25 11:00:00+08:00,short,F,hold,4160.452,1.050532,6,3,3,0,0.5,False,False,0
2026-02-25 11:30:00+08:00,short,F,hold,4166.718,1.050532,6,3,3,0,0.5,False,False,0
2026-02-25 13:00:00+08:00,short,F,hold,4167.193,1.050532,6,3,3,0,0.5,False,False,0
2026-02-25 13:30:00+08:00,short,F,hold,4157.972,1.050532,6,3,3,0,0.5,False,False,0
2026-02-25 14:00:00+08:00,short,F,hold,4152.963,1.050532,6,3,3,0,0.5,False,False,0
2026-02-25 14:30:00+08:00,short,F,hold,4136.388,1.050532,6,3,3,0,0.5,False,False,0
2026-02-25 15:00:00+08:00,short,F,hold,4147.23,1.050532,6,3,3,0,0.5,False,False,0
2026-02-26 09:30:00+08:00,short,F,hold,4151.068,1.050532,3,1,2,0,0.3333,False,False,0
2026-02-26 10:00:00+08:00,short,F,hold,4144.384,1.050532,3,1,2,0,0.3333,False,False,0
2026-02-26 10:30:00+08:00,short,F,hold,4128.012,1.050532,3,1,2,0,0.3333,False,False,0
2026-02-26 11:00:00+08:00,short,F,hold,4133.082,1.050532,3,1,2,0,0.3333,False,False,0
2026-02-26 11:30:00+08:00,short,F,hold,4144.084,1.050532,3,1,2,0,0.3333,False,False,0
2026-02-26 13:00:00+08:00,short,F,hold,4144.41,1.050532,3,1,2,0,0.3333,False,False,0
2026-02-26 13:30:00+08:00,short,F,hold,4149.311,1.050532,3,1,2,0,0.3333,False,False,0
2026-02-26 14:00:00+08:00,short,F,hold,4140.949,1.050532,3,1,2,0,0.3333,False,False,0
2026-02-26 14:30:00+08:00,short,F,hold,4140.077,1.050532,3,1,2,0,0.3333,False,False,0
2026-02-26 15:00:00+08:00,short,F,hold,4146.631,1.050532,3,1,2,0,0.3333,False,False,0
2026-02-27 09:30:00+08:00,short,L,buy,4128.897,1.050532,4,3,1,0,0.75,True,False,0
2026-02-27 10:00:00+08:00,short,L,hold,4149.726,1.055832,4,3,1,0,0.75,True,False,0
2026-02-27 10:30:00+08:00,short,F,sell,4146.851,1.055101,5,3,2,0,0.6,False,False,0
2026-02-27 11:00:00+08:00,short,F,hold,4144.065,1.055101,5,3,2,0,0.6,False,False,0
2026-02-27 11:30:00+08:00,short,F,hold,4139.526,1.055101,5,3,2,0,0.6,False,False,0
2026-02-27 13:00:00+08:00,short,F,hold,4140.267,1.055101,5,3,2,0,0.6,False,False,0
2026-02-27 13:30:00+08:00,short,F,hold,4159.089,1.055101,5,3,2,0,0.6,False,False,0
2026-02-27 14:00:00+08:00,short,F,hold,4158.774,1.055101,5,3,2,0,0.6,False,False,0
2026-02-27 14:30:00+08:00,short,F,hold,4159.354,1.055101,5,3,2,0,0.6,False,False,0
2026-02-27 15:00:00+08:00,short,F,hold,4162.882,1.055101,5,3,2,0,0.6,False,False,0
2026-03-02 09:30:00+08:00,short,F,hold,4151.801,1.055101,3,1,2,0,0.3333,False,False,0
2026-03-02 10:00:00+08:00,short,F,hold,4170.828,1.055101,3,1,2,0,0.3333,False,False,0
2026-03-02 10:30:00+08:00,short,F,hold,4141.432,1.055101,3,1,2,0,0.3333,False,False,0
2026-03-02 11:00:00+08:00,short,F,hold,4157.452,1.055101,3,1,2,0,0.3333,False,False,0
2026-03-02 11:30:00+08:00,short,F,hold,4163.008,1.055101,3,1,2,0,0.3333,False,False,0
2026-03-02 13:00:00+08:00,short,F,hold,4163.298,1.055101,3,2,1,0,0.6667,False,False,0
2026-03-02 13:30:00+08:00,short,F,hold,4186.748,1.055101,3,2,1,0,0.6667,False,False,0
2026-03-02 14:00:00+08:00,short,F,hold,4181.619,1.055101,3,2,1,0,0.6667,False,False,0
2026-03-02 14:30:00+08:00,short,F,hold,4182.6,1.055101,3,2,1,0,0.6667,False,False,0
2026-03-02 15:00:00+08:00,short,F,hold,4182.591,1.055101,3,2,1,0,0.6667,False,False,0
2026-03-03 09:30:00+08:00,short,L,buy,4189.408,1.055101,4,3,1,0,0.75,True,False,0
2026-03-03 10:00:00+08:00,short,L,hold,4158.925,1.047423,4,3,1,0,0.75,True,False,0
2026-03-03 10:30:00+08:00,short,L,hold,4150.178,1.045221,4,3,1,0,0.75,True,False,0
2026-03-03 11:00:00+08:00,short,L,hold,4179.369,1.052572,4,3,1,0,0.75,True,False,0
2026-03-03 11:30:00+08:00,short,L,hold,4179.457,1.052594,4,3,1,0,0.75,True,False,0
2026-03-03 13:00:00+08:00,short,L,hold,4179.23,1.052537,5,4,1,0,0.8,True,False,0
2026-03-03 13:30:00+08:00,short,L,hold,4166.847,1.049419,5,4,1,0,0.8,True,False,0
2026-03-03 14:00:00+08:00,short,L,hold,4141.819,1.043115,5,4,1,0,0.8,True,False,0
2026-03-03 14:30:00+08:00,short,L,hold,4137.286,1.041974,5,4,1,0,0.8,True,False,0
2026-03-03 15:00:00+08:00,short,L,hold,4122.676,1.038294,5,4,1,0,0.8,True,False,0
2026-03-04 09:30:00+08:00,short,F,sell,4087.632,1.029468,8,5,3,0,0.625,False,False,0
2026-03-04 10:00:00+08:00,short,F,hold,4092.62,1.029468,8,5,3,0,0.625,False,False,0
2026-03-04 10:30:00+08:00,short,F,hold,4089.28,1.029468,8,5,3,0,0.625,False,False,0
2026-03-04 11:00:00+08:00,short,F,hold,4078.939,1.029468,8,5,3,0,0.625,False,False,0
2026-03-04 11:30:00+08:00,short,F,hold,4063.571,1.029468,8,5,3,0,0.625,False,False,0
2026-03-04 13:00:00+08:00,short,F,hold,4063.718,1.029468,8,4,4,0,0.5,False,False,0
2026-03-04 13:30:00+08:00,short,F,hold,4070.413,1.029468,8,4,4,0,0.5,False,False,0
2026-03-04 14:00:00+08:00,short,F,hold,4076.765,1.029468,8,4,4,0,0.5,False,False,0
2026-03-04 14:30:00+08:00,short,F,hold,4079.398,1.029468,8,4,4,0,0.5,False,False,0
2026-03-04 15:00:00+08:00,short,F,hold,4082.474,1.029468,8,5,3,0,0.625,False,False,0
2026-03-05 09:30:00+08:00,short,L,buy,4109.777,1.029468,6,5,1,0,0.8333,True,False,0
2026-03-05 10:00:00+08:00,short,L,hold,4090.663,1.02468,6,5,1,0,0.8333,True,False,0
2026-03-05 10:30:00+08:00,short,L,hold,4110.856,1.029739,6,5,1,0,0.8333,True,False,0
2026-03-05 11:00:00+08:00,short,L,hold,4120.535,1.032163,6,5,1,0,0.8333,True,False,0
2026-03-05 11:30:00+08:00,short,L,hold,4116.771,1.03122,6,5,1,0,0.8333,True,False,0
2026-03-05 13:00:00+08:00,short,F,sell,4117.167,1.031319,6,3,3,0,0.5,False,False,0
2026-03-05 13:30:00+08:00,short,F,hold,4120.898,1.031319,7,4,3,0,0.5714,False,False,0
2026-03-05 14:00:00+08:00,short,F,hold,4112.844,1.031319,7,4,3,0,0.5714,False,False,0
2026-03-05 14:30:00+08:00,short,F,hold,4104.13,1.031319,7,4,3,0,0.5714,False,False,0
2026-03-05 15:00:00+08:00,short,F,hold,4108.567,1.031319,7,4,3,0,0.5714,False,False,0
2026-03-06 09:30:00+08:00,short,L,buy,4085.895,1.031319,5,4,1,0,0.8,True,False,0
2026-03-06 10:00:00+08:00,short,L,hold,4099.83,1.034837,5,4,1,0,0.8,True,False,0
2026-03-06 10:30:00+08:00,short,L,hold,4109.654,1.037316,5,4,1,0,0.8,True,False,0
2026-03-06 11:00:00+08:00,short,L,hold,4114.748,1.038602,5,4,1,0,0.8,True,False,0
2026-03-06 11:30:00+08:00,short,L,hold,4118.683,1.039595,5,4,1,0,0.8,True,False,0
2026-03-06 13:00:00+08:00,short,L,hold,4119.202,1.039726,5,4,1,0,0.8,True,False,0
2026-03-06 13:30:00+08:00,short,L,hold,4116.338,1.039004,5,4,1,0,0.8,True,False,0
2026-03-06 14:00:00+08:00,short,L,hold,4124.314,1.041017,5,4,1,0,0.8,True,False,0
2026-03-06 14:30:00+08:00,short,L,hold,4121.065,1.040197,5,4,1,0,0.8,True,False,0
2026-03-06 15:00:00+08:00,short,L,hold,4124.194,1.040987,5,4,1,0,0.8,True,False,0
2026-03-09 09:30:00+08:00,short,F,sell,4098.699,1.034551,2,1,1,0,0.5,False,False,0
2026-03-09 10:00:00+08:00,short,F,hold,4056.196,1.034551,2,1,1,0,0.5,False,False,0
2026-03-09 10:30:00+08:00,short,F,hold,4064.674,1.034551,2,1,1,0,0.5,False,False,0
2026-03-09 11:00:00+08:00,short,F,hold,4082.337,1.034551,2,1,1,0,0.5,False,False,0
2026-03-09 11:30:00+08:00,short,F,hold,4077.681,1.034551,2,1,1,0,0.5,False,False,0
2026-03-09 13:00:00+08:00,short,F,hold,4077.634,1.034551,2,1,1,0,0.5,False,False,0
2026-03-09 13:30:00+08:00,short,F,hold,4090.781,1.034551,2,1,1,0,0.5,False,False,0
2026-03-09 14:00:00+08:00,short,F,hold,4095.842,1.034551,2,1,1,0,0.5,False,False,0
2026-03-09 14:30:00+08:00,short,F,hold,4099.665,1.034551,2,1,1,0,0.5,False,False,0
2026-03-09 15:00:00+08:00,short,F,hold,4096.602,1.034551,2,1,1,0,0.5,False,False,0
2026-03-10 09:30:00+08:00,short,F,hold,4098.587,1.034551,3,2,1,0,0.6667,False,False,0
2026-03-10 10:00:00+08:00,short,F,hold,4115.306,1.034551,3,2,1,0,0.6667,False,False,0
2026-03-10 10:30:00+08:00,short,F,hold,4109.693,1.034551,3,2,1,0,0.6667,False,False,0
2026-03-10 11:00:00+08:00,short,F,hold,4106.594,1.034551,3,2,1,0,0.6667,False,False,0
2026-03-10 11:30:00+08:00,short,F,hold,4112.622,1.034551,3,2,1,0,0.6667,False,False,0
2026-03-10 13:00:00+08:00,short,F,hold,4113.038,1.034551,3,2,1,0,0.6667,False,False,0
2026-03-10 13:30:00+08:00,short,F,hold,4113.357,1.034551,3,2,1,0,0.6667,False,False,0
2026-03-10 14:00:00+08:00,short,F,hold,4116.393,1.034551,3,2,1,0,0.6667,False,False,0
2026-03-10 14:30:00+08:00,short,F,hold,4115.875,1.034551,3,2,1,0,0.6667,False,False,0
2026-03-10 15:00:00+08:00,short,F,hold,4123.138,1.034551,3,2,1,0,0.6667,False,False,0
2026-03-11 09:30:00+08:00,short,L,buy,4123.666,1.034551,4,4,0,0,1.0,True,False,0
2026-03-11 10:00:00+08:00,short,L,hold,4114.374,1.03222,4,4,0,0,1.0,True,False,0
2026-03-11 10:30:00+08:00,short,L,hold,4124.179,1.03468,4,4,0,0,1.0,True,False,0
2026-03-11 11:00:00+08:00,short,L,hold,4128.559,1.035779,4,4,0,0,1.0,True,False,0
2026-03-11 11:30:00+08:00,short,L,hold,4125.324,1.034967,4,4,0,0,1.0,True,False,0
2026-03-11 13:00:00+08:00,short,L,hold,4125.709,1.035064,5,4,1,0,0.8,True,False,0
2026-03-11 13:30:00+08:00,short,L,hold,4121.9,1.034108,5,4,1,0,0.8,True,False,0
2026-03-11 14:00:00+08:00,short,L,hold,4128.081,1.035659,5,4,1,0,0.8,True,False,0
2026-03-11 14:30:00+08:00,short,L,hold,4133.272,1.036961,5,4,1,0,0.8,True,False,0
2026-03-11 15:00:00+08:00,short,L,hold,4133.433,1.037002,5,4,1,0,0.8,True,False,0
2026-03-12 09:30:00+08:00,short,F,sell,4133.2,1.036943,4,2,2,0,0.5,False,False,0
2026-03-12 10:00:00+08:00,short,F,hold,4132.392,1.036943,4,2,2,0,0.5,False,False,0
2026-03-12 10:30:00+08:00,short,F,hold,4138.693,1.036943,4,2,2,0,0.5,False,False,0
2026-03-12 11:00:00+08:00,short,F,hold,4122.34,1.036943,4,2,2,0,0.5,False,False,0
2026-03-12 11:30:00+08:00,short,F,hold,4106.958,1.036943,4,2,2,0,0.5,False,False,0
2026-03-12 13:00:00+08:00,short,F,hold,4107.281,1.036943,4,2,2,0,0.5,False,False,0
2026-03-12 13:30:00+08:00,short,F,hold,4106.467,1.036943,4,2,2,0,0.5,False,False,0
2026-03-12 14:00:00+08:00,short,F,hold,4125.567,1.036943,4,2,2,0,0.5,False,False,0
2026-03-12 14:30:00+08:00,short,F,hold,4127.66,1.036943,4,2,2,0,0.5,False,False,0
2026-03-12 15:00:00+08:00,short,F,hold,4129.103,1.036943,4,2,2,0,0.5,False,False,0
2026-03-13 09:30:00+08:00,short,F,hold,4117.574,1.036943,4,2,2,0,0.5,False,False,0
2026-03-13 10:00:00+08:00,short,F,hold,4120.94,1.036943,4,2,2,0,0.5,False,False,0
2026-03-13 10:30:00+08:00,short,F,hold,4126.093,1.036943,4,2,2,0,0.5,False,False,0
2026-03-13 11:00:00+08:00,short,F,hold,4129.018,1.036943,4,2,2,0,0.5,False,False,0
2026-03-13 11:30:00+08:00,short,F,hold,4120.137,1.036943,4,2,2,0,0.5,False,False,0
2026-03-13 13:00:00+08:00,short,F,hold,4120.596,1.036943,4,2,2,0,0.5,False,False,0
2026-03-13 13:30:00+08:00,short,F,hold,4117.322,1.036943,4,2,2,0,0.5,False,False,0
2026-03-13 14:00:00+08:00,short,F,hold,4114.381,1.036943,4,2,2,0,0.5,False,False,0
2026-03-13 14:30:00+08:00,short,F,hold,4102.55,1.036943,4,2,2,0,0.5,False,False,0
2026-03-13 15:00:00+08:00,short,F,hold,4095.449,1.036943,4,2,2,0,0.5,False,False,0
2026-03-16 09:30:00+08:00,short,F,hold,4092.249,1.036943,3,1,2,0,0.3333,False,False,0
2026-03-16 10:00:00+08:00,short,F,hold,4070.278,1.036943,3,1,2,0,0.3333,False,False,0
2026-03-16 10:30:00+08:00,short,F,hold,4059.237,1.036943,3,1,2,0,0.3333,False,False,0
2026-03-16 11:00:00+08:00,short,F,hold,4055.581,1.036943,3,1,2,0,0.3333,False,False,0
2026-03-16 11:30:00+08:00,short,F,hold,4066.395,1.036943,3,1,2,0,0.3333,False,False,0
2026-03-16 13:00:00+08:00,short,F,hold,4067.565,1.036943,5,3,2,0,0.6,False,False,0
2026-03-16 13:30:00+08:00,short,F,hold,4079.226,1.036943,5,3,2,0,0.6,False,False,0
2026-03-16 14:00:00+08:00,short,F,hold,4077.27,1.036943,5,3,2,0,0.6,False,False,0
2026-03-16 14:30:00+08:00,short,F,hold,4079.318,1.036943,6,4,2,0,0.6667,False,False,0
2026-03-16 15:00:00+08:00,short,F,hold,4084.786,1.036943,6,3,3,0,0.5,False,False,0
2026-03-17 09:30:00+08:00,short,L,buy,4086.295,1.036943,6,5,1,0,0.8333,True,False,0
2026-03-17 10:00:00+08:00,short,L,hold,4098.748,1.040103,6,5,1,0,0.8333,True,False,0
2026-03-17 10:30:00+08:00,short,L,hold,4099.712,1.040348,6,5,1,0,0.8333,True,False,0
2026-03-17 11:00:00+08:00,short,L,hold,4092.013,1.038394,6,5,1,0,0.8333,True,False,0
2026-03-17 11:30:00+08:00,short,L,hold,4083.028,1.036114,6,5,1,0,0.8333,True,False,0
2026-03-17 13:00:00+08:00,short,L,hold,4083.478,1.036228,6,5,1,0,0.8333,True,False,0
2026-03-17 13:30:00+08:00,short,L,hold,4079.173,1.035136,6,5,1,0,0.8333,True,False,0
2026-03-17 14:00:00+08:00,short,L,hold,4066.103,1.031819,6,5,1,0,0.8333,True,False,0
2026-03-17 14:30:00+08:00,short,F,sell,4057.793,1.029711,6,4,2,0,0.6667,False,False,0
2026-03-17 15:00:00+08:00,short,F,hold,4049.907,1.029711,6,4,2,0,0.6667,False,False,0
2026-03-18 09:30:00+08:00,short,S,open_short,4053.305,1.029711,6,1,5,0,0.1667,False,True,0
2026-03-18 10:00:00+08:00,short,F,cover,4041.789,1.032636,6,2,4,0,0.3333,False,False,0
2026-03-18 10:30:00+08:00,short,F,hold,4037.805,1.032636,6,2,4,0,0.3333,False,False,0
2026-03-18 11:00:00+08:00,short,F,hold,4026.321,1.032636,6,2,4,0,0.3333,False,False,0
2026-03-18 11:30:00+08:00,short,F,hold,4033.62,1.032636,6,2,4,0,0.3333,False,False,0
2026-03-18 13:00:00+08:00,short,F,hold,4034.523,1.032636,6,3,3,0,0.5,False,False,0
2026-03-18 13:30:00+08:00,short,F,hold,4026.26,1.032636,6,3,3,0,0.5,False,False,0
2026-03-18 14:00:00+08:00,short,F,hold,4039.954,1.032636,6,3,3,0,0.5,False,False,0
2026-03-18 14:30:00+08:00,short,F,hold,4057.398,1.032636,6,3,3,0,0.5,False,False,0
2026-03-18 15:00:00+08:00,short,F,hold,4062.984,1.032636,6,3,3,0,0.5,False,False,0
2026-03-19 09:30:00+08:00,short,F,hold,4028.542,1.032636,4,2,2,0,0.5,False,False,0
2026-03-19 10:00:00+08:00,short,F,hold,4033.734,1.032636,4,2,2,0,0.5,False,False,0
2026-03-19 10:30:00+08:00,short,F,hold,4027.182,1.032636,4,2,2,0,0.5,False,False,0
2026-03-19 11:00:00+08:00,short,F,hold,4023.133,1.032636,5,2,3,0,0.4,False,False,0
2026-03-19 11:30:00+08:00,short,F,hold,4024.23,1.032636,5,2,3,0,0.4,False,False,0
2026-03-19 13:00:00+08:00,short,F,hold,4024.261,1.032636,5,2,3,0,0.4,False,False,0
2026-03-19 13:30:00+08:00,short,F,hold,4009.782,1.032636,5,2,3,0,0.4,False,False,0
2026-03-19 14:00:00+08:00,short,F,hold,4015.974,1.032636,5,2,3,0,0.4,False,False,0
2026-03-19 14:30:00+08:00,short,F,hold,4006.402,1.032636,6,3,3,0,0.5,False,False,0
2026-03-19 15:00:00+08:00,short,F,hold,4006.552,1.032636,6,3,3,0,0.5,False,False,0
2026-03-20 09:30:00+08:00,short,F,hold,4004.573,1.032636,6,4,2,0,0.6667,False,False,0
2026-03-20 10:00:00+08:00,short,F,hold,4004.449,1.032636,6,4,2,0,0.6667,False,False,0
2026-03-20 10:30:00+08:00,short,F,hold,3996.409,1.032636,6,4,2,0,0.6667,False,False,0
2026-03-20 11:00:00+08:00,short,F,hold,3987.782,1.032636,6,3,3,0,0.5,False,False,0
2026-03-20 11:30:00+08:00,short,F,hold,4013.159,1.032636,6,3,3,0,0.5,False,False,0
2026-03-20 13:00:00+08:00,short,F,hold,4014.144,1.032636,6,2,4,0,0.3333,False,False,0
2026-03-20 13:30:00+08:00,short,F,hold,3995.873,1.032636,6,2,4,0,0.3333,False,False,0
2026-03-20 14:00:00+08:00,short,F,hold,3985.973,1.032636,6,2,4,0,0.3333,False,False,0
2026-03-20 14:30:00+08:00,short,F,hold,3976.142,1.032636,6,2,4,0,0.3333,False,False,0
2026-03-20 15:00:00+08:00,short,F,hold,3957.053,1.032636,6,2,4,0,0.3333,False,False,0
2026-03-23 09:30:00+08:00,short,F,hold,3904.951,1.032636,5,3,2,0,0.6,False,False,0
2026-03-23 10:00:00+08:00,short,F,hold,3889.316,1.032636,5,3,2,0,0.6,False,False,0
2026-03-23 10:30:00+08:00,short,F,hold,3890.572,1.032636,5,3,2,0,0.6,False,False,0
2026-03-23 11:00:00+08:00,short,F,hold,3876.15,1.032636,5,3,2,0,0.6,False,False,0
2026-03-23 11:30:00+08:00,short,F,hold,3858.179,1.032636,5,3,2,0,0.6,False,False,0
2026-03-23 13:00:00+08:00,short,F,hold,3858.336,1.032636,8,5,3,0,0.625,False,False,0
2026-03-23 13:30:00+08:00,short,F,hold,3832.667,1.032636,8,5,3,0,0.625,False,False,0
2026-03-23 14:00:00+08:00,short,F,hold,3832.429,1.032636,8,5,3,0,0.625,False,False,0
2026-03-23 14:30:00+08:00,short,F,hold,3819.058,1.032636,8,5,3,0,0.625,False,False,0
2026-03-23 15:00:00+08:00,short,F,hold,3813.283,1.032636,8,5,3,0,0.625,False,False,0
2026-03-24 09:30:00+08:00,short,L,buy,3849.631,1.032636,10,9,1,0,0.9,True,False,0
2026-03-24 10:00:00+08:00,short,L,hold,3813.003,1.022811,10,9,1,0,0.9,True,False,0
2026-03-24 10:30:00+08:00,short,L,hold,3837.429,1.029363,10,9,1,0,0.9,True,False,0
2026-03-24 11:00:00+08:00,short,L,hold,3847.697,1.032117,10,9,1,0,0.9,True,False,0
2026-03-24 11:30:00+08:00,short,L,hold,3849.338,1.032557,10,9,1,0,0.9,True,False,0
2026-03-24 13:00:00+08:00,short,L,hold,3850.45,1.032856,11,10,1,0,0.9091,True,False,0
2026-03-24 13:30:00+08:00,short,L,hold,3824.904,1.026003,11,10,1,0,0.9091,True,False,0
2026-03-24 14:00:00+08:00,short,L,hold,3836.354,1.029075,11,10,1,0,0.9091,True,False,0
2026-03-24 14:30:00+08:00,short,L,hold,3865.108,1.036788,11,10,1,0,0.9091,True,False,0
2026-03-24 15:00:00+08:00,short,L,hold,3881.28,1.041126,12,9,3,0,0.75,True,False,0
2026-03-25 09:30:00+08:00,short,L,hold,3892.269,1.044073,10,7,3,0,0.7,True,False,0
2026-03-25 10:00:00+08:00,short,L,hold,3918.925,1.051224,10,7,3,0,0.7,True,False,0
2026-03-25 10:30:00+08:00,short,L,hold,3921.349,1.051874,10,7,3,0,0.7,True,False,0
2026-03-25 11:00:00+08:00,short,L,hold,3918.825,1.051197,10,7,3,0,0.7,True,False,0
2026-03-25 11:30:00+08:00,short,L,hold,3915.489,1.050302,10,7,3,0,0.7,True,False,0
2026-03-25 13:00:00+08:00,short,L,hold,3916.204,1.050494,10,7,3,0,0.7,True,False,0
2026-03-25 13:30:00+08:00,short,L,hold,3928.314,1.053742,10,7,3,0,0.7,True,False,0
2026-03-25 14:00:00+08:00,short,L,hold,3925.353,1.052948,10,7,3,0,0.7,True,False,0
2026-03-25 14:30:00+08:00,short,L,hold,3920.358,1.051608,10,7,3,0,0.7,True,False,0
2026-03-25 15:00:00+08:00,short,L,hold,3931.838,1.054688,10,7,3,0,0.7,True,False,0
2026-03-26 09:30:00+08:00,short,L,hold,3924.962,1.052843,8,6,2,0,0.75,True,False,0
2026-03-26 10:00:00+08:00,short,L,hold,3933.321,1.055085,8,6,2,0,0.75,True,False,0
2026-03-26 10:30:00+08:00,short,L,hold,3916.537,1.050583,8,6,2,0,0.75,True,False,0
2026-03-26 11:00:00+08:00,short,L,hold,3909.773,1.048769,8,6,2,0,0.75,True,False,0
2026-03-26 11:30:00+08:00,short,L,hold,3909.16,1.048604,8,6,2,0,0.75,True,False,0
2026-03-26 13:00:00+08:00,short,L,hold,3909.145,1.0486,8,6,2,0,0.75,True,False,0
2026-03-26 13:30:00+08:00,short,L,hold,3891.733,1.04393,8,6,2,0,0.75,True,False,0
2026-03-26 14:00:00+08:00,short,F,sell,3890.974,1.043726,8,5,3,0,0.625,False,False,0
2026-03-26 14:30:00+08:00,short,F,hold,3885.661,1.043726,8,5,3,0,0.625,False,False,0
2026-03-26 15:00:00+08:00,short,F,hold,3889.084,1.043726,8,5,3,0,0.625,False,False,0
2026-03-27 09:30:00+08:00,short,F,hold,3852.094,1.043726,7,4,3,0,0.5714,False,False,0
