day,open,high,low,close,volume,amount
2026-06-25 13:40:00,4338.037,4349.150,4338.037,4341.704,278603307,12755992576.0000
2026-06-25 13:45:00,4341.150,4349.058,4340.163,4341.874,277769565,11950686208.0000
2026-06-25 13:50:00,4341.819,4351.906,4334.326,4350.208,281835299,11941249024.0000
2026-06-25 13:55:00,4349.376,4363.438,4348.705,4351.368,245307381,12697403392.0000
2026-06-25 14:00:00,4351.093,4351.093,4329.558,4330.302,330290961,12793479168.0000
2026-06-25 14:05:00,4330.759,4345.840,4330.759,4345.840,278806758,10483597312.0000
2026-06-25 14:10:00,4345.725,4364.495,4345.725,4364.226,282857205,11046027264.0000
2026-06-25 14:15:00,4364.395,4370.541,4363.635,4369.792,256448004,11713249280.0000
2026-06-25 14:20:00,4369.809,4377.999,4369.802,4370.820,259751063,11914903552.0000
2026-06-25 14:25:00,4370.521,4374.817,4362.326,4362.326,270292817,10825105408.0000
2026-06-25 14:30:00,4363.019,4377.759,4362.153,4373.881,257265682,11199971328.0000
2026-06-25 14:35:00,4373.765,4375.067,4365.957,4367.907,314427851,12562595840.0000
2026-06-25 14:40:00,4368.321,4373.477,4362.744,4362.891,347354463,13150322688.0000
2026-06-25 14:45:00,4362.658,4367.999,4361.094,4367.231,396600739,14988738560.0000
2026-06-25 14:50:00,4366.787,4374.036,4366.787,4374.011,442200616,17264476160.0000
2026-06-25 14:55:00,4374.271,4380.412,4374.271,4379.418,613129746,22820159488.0000
2026-06-25 15:00:00,4379.451,4379.906,4371.989,4371.989,565775114,21120483328.0000
2026-06-26 09:35:00,4319.409,4319.409,4303.783,4311.306,2514140792,97709137920.0000
2026-06-26 09:40:00,4309.829,4328.699,4309.018,4315.527,1486834874,54273417216.0000
2026-06-26 09:45:00,4315.591,4321.658,4304.420,4320.209,1251821859,46488846336.0000
2026-06-26 09:50:00,4319.797,4322.481,4273.327,4274.138,1077255989,44459507712.0000
2026-06-26 09:55:00,4275.749,4286.415,4260.039,4270.027,949649969,39510179840.0000
2026-06-26 10:00:00,4271.499,4296.074,4268.308,4296.074,728423107,26347962368.0000
2026-06-26 10:05:00,4296.196,4306.094,4287.500,4287.500,799623530,27793424384.0000
2026-06-26 10:10:00,4289.237,4292.958,4277.326,4285.953,614490362,23180083200.0000
2026-06-26 10:15:00,4287.111,4287.111,4267.935,4275.179,582914002,20564672512.0000
2026-06-26 10:20:00,4275.666,4279.959,4264.121,4265.447,633667400,20616314880.0000
2026-06-26 10:25:00,4265.706,4270.638,4260.486,4267.551,643611806,20695842816.0000
2026-06-26 10:30:00,4267.563,4267.563,4237.093,4237.147,476498790,19644645376.0000
2026-06-26 10:35:00,4237.081,4241.378,4227.531,4233.232,449451541,20249903104.0000
2026-06-26 10:40:00,4234.598,4241.526,4225.921,4236.958,402618050,16432824320.0000
2026-06-26 10:45:00,4235.916,4242.374,4228.546,4241.890,346789762,13443727360.0000
2026-06-26 10:50:00,4239.582,4242.241,4219.800,4219.905,366341513,14399275008.0000
2026-06-26 10:55:00,4219.761,4219.761,4202.097,4202.339,431804011,18110119936.0000
2026-06-26 11:00:00,4202.122,4205.244,4175.377,4202.233,560052005,24460918784.0000
2026-06-26 11:05:00,4201.662,4214.239,4193.413,4201.959,388651957,16548233216.0000
2026-06-26 11:10:00,4201.352,4205.777,4190.427,4195.350,345885213,14709358592.0000
2026-06-26 11:15:00,4195.024,4199.118,4178.347,4190.462,407705952,15812853760.0000
2026-06-26 11:20:00,4190.355,4212.505,4186.477,4210.767,270521746,11493900288.0000
2026-06-26 11:25:00,4211.124,4212.674,4180.567,4181.009,289662777,11866931200.0000
2026-06-26 11:30:00,4180.197,4213.075,4178.801,4209.294,241279855,9681567744.0000
2026-06-26 13:05:00,4211.786,4213.045,4189.492,4212.106,424224805,17315725312.0000
2026-06-26 13:10:00,4212.030,4212.030,4195.812,4204.521,295125112,11625431040.0000
2026-06-26 13:15:00,4204.747,4216.613,4203.247,4214.607,274537814,11241127936.0000
2026-06-26 13:20:00,4214.194,4226.730,4213.967,4222.286,295814608,12126126080.0000
2026-06-26 13:25:00,4222.421,4241.270,4222.421,4228.653,275553070,12288327680.0000
2026-06-26 13:30:00,4227.500,4240.467,4217.879,4219.353,307120211,12782534656.0000
2026-06-26 13:35:00,4220.353,4240.730,4219.896,4240.550,274340788,11014963200.0000
2026-06-26 13:40:00,4240.184,4249.651,4234.440,4244.091,282957783,11630280704.0000
2026-06-26 13:45:00,4243.344,4245.202,4234.591,4245.090,271321124,10949951488.0000
2026-06-26 13:50:00,4245.027,4245.550,4231.421,4245.550,258914888,11059462144.0000
2026-06-26 13:55:00,4245.781,4258.732,4245.639,4258.449,260956481,11177033728.0000
2026-06-26 14:00:00,4259.121,4262.409,4249.260,4249.260,239353214,10385424384.0000
2026-06-26 14:05:00,4247.488,4247.488,4233.174,4235.851,293371724,10997202944.0000
2026-06-26 14:10:00,4235.261,4235.261,4216.515,4220.696,315075655,11113398272.0000
2026-06-26 14:15:00,4220.515,4220.515,4205.163,4206.386,292439422,10379460608.0000
2026-06-26 14:20:00,4207.818,4214.745,4205.377,4208.061,282954549,10326376448.0000
2026-06-26 14:25:00,4207.855,4217.828,4207.855,4211.412,252939785,9327804416.0000
2026-06-26 14:30:00,4212.321,4220.963,4209.068,4210.591,243794997,9492365312.0000
2026-06-26 14:35:00,4210.736,4211.645,4199.622,4199.622,339653653,12396462080.0000
2026-06-26 14:40:00,4199.021,4224.573,4198.950,4222.784,348544576,12678922240.0000
2026-06-26 14:45:00,4222.161,4223.763,4209.984,4219.791,345226603,13626245120.0000
2026-06-26 14:50:00,4219.486,4221.323,4215.394,4215.572,417350460,16054943744.0000
2026-06-26 14:55:00,4215.754,4218.015,4196.529,4196.658,642447406,22934257664.0000
2026-06-26 15:00:00,4196.544,4198.225,4194.209,4194.209,599431743,21065433088.0000
2026-06-29 09:40:00,4209.048,4236.225,4209.048,4229.899,1415549893,53922275328.0000
2026-06-29 09:45:00,4229.725,4261.177,4229.725,4256.024,1082481633,42289856512.0000
2026-06-29 09:50:00,4257.694,4265.463,4238.318,4238.318,1179456671,41350807552.0000
2026-06-29 09:55:00,4237.842,4237.842,4211.577,4219.256,1088881118,37561794560.0000
2026-06-29 10:00:00,4219.718,4219.856,4198.360,4210.488,992511902,35759702016.0000
2026-06-29 10:05:00,4211.007,4218.233,4180.714,4181.273,1045329239,36328865792.0000
2026-06-29 10:10:00,4179.649,4196.584,4150.200,4150.200,857635991,32884948992.0000
2026-06-29 10:15:00,4149.994,4159.150,4121.771,4124.265,813009621,34210119680.0000
2026-06-29 10:20:00,4123.604,4147.225,4116.316,4116.547,792362803,31697993728.0000
2026-06-29 10:25:00,4116.810,4152.847,4114.440,4152.847,661205347,24125931520.0000
2026-06-29 10:30:00,4153.754,4166.177,4153.754,4165.339,580739123,21756837888.0000
2026-06-29 10:35:00,4165.246,4165.246,4112.662,4112.662,591223044,23068540928.0000
2026-06-29 10:40:00,4112.538,4129.125,4103.633,4129.125,563857088,23831379968.0000
2026-06-29 10:45:00,4129.067,4138.891,4112.534,4138.891,406608737,16912220160.0000
2026-06-29 10:50:00,4139.770,4151.690,4135.228,4151.690,372311531,14813691904.0000
2026-06-29 10:55:00,4153.349,4161.654,4142.629,4152.580,340051168,12349079552.0000
2026-06-29 11:00:00,4151.318,4169.291,4149.668,4158.115,294168273,11419254784.0000
2026-06-29 11:05:00,4158.988,4171.305,4155.668,4157.943,312903518,11668815872.0000
2026-06-29 11:10:00,4158.182,4179.572,4158.182,4179.120,240624470,10022289408.0000
2026-06-29 11:15:00,4177.069,4177.069,4148.963,4172.918,283167690,10492182528.0000
2026-06-29 11:20:00,4172.519,4176.588,4163.924,4168.800,202934367,8009416704.0000
2026-06-29 11:25:00,4169.103,4170.034,4141.251,4143.448,219180878,8156741632.0000
2026-06-29 11:30:00,4143.301,4143.774,4131.010,4140.645,233240542,8403353600.0000
2026-06-29 13:05:00,4142.234,4142.234,4125.331,4126.538,440417761,14394458112.0000
2026-06-29 13:10:00,4126.380,4126.816,4117.873,4121.159,275053470,9650307072.0000
2026-06-29 13:15:00,4120.362,4120.635,4109.751,4115.823,276697978,9808773120.0000
2026-06-29 13:20:00,4115.792,4128.050,4113.753,4120.674,259169811,9110355968.0000
2026-06-29 13:25:00,4121.024,4142.095,4121.024,4141.912,244499695,8462729216.0000
2026-06-29 13:30:00,4142.091,4155.932,4141.766,4153.736,251957300,9268690944.0000
2026-06-29 13:35:00,4153.403,4160.744,4143.798,4160.716,330545201,10818420736.0000
2026-06-29 13:40:00,4161.223,4168.188,4154.552,4166.676,275438350,10146217984.0000
2026-06-29 13:45:00,4166.887,4181.821,4166.887,4181.564,273799656,10526588928.0000
2026-06-29 13:50:00,4181.590,4181.590,4172.849,4177.817,238194156,9548201984.0000
2026-06-29 13:55:00,4178.019,4209.279,4176.404,4209.279,247427215,10957160448.0000
2026-06-29 14:00:00,4208.018,4218.783,4202.843,4202.843,269002360,11593777152.0000
2026-06-29 14:05:00,4202.314,4214.198,4193.586,4193.586,285623442,10897719296.0000
2026-06-29 14:10:00,4193.360,4193.410,4177.103,4185.055,256691119,9308078080.0000
2026-06-29 14:15:00,4186.019,4190.075,4176.879,4180.184,241251219,8696168448.0000
2026-06-29 14:20:00,4181.122,4194.764,4181.122,4188.816,234596631,8710651904.0000
2026-06-29 14:25:00,4189.201,4195.033,4181.016,4181.016,221870957,8308457472.0000
2026-06-29 14:30:00,4180.888,4185.027,4176.791,4185.027,254005187,8921612288.0000
2026-06-29 14:35:00,4185.581,4204.433,4185.581,4196.146,306116836,10574692352.0000
2026-06-29 14:40:00,4196.034,4212.564,4196.034,4212.049,301873683,11604721664.0000
2026-06-29 14:45:00,4211.935,4212.172,4201.902,4205.615,356376551,13834125312.0000
2026-06-29 14:50:00,4205.853,4217.951,4205.853,4216.140,407426978,15538716672.0000
2026-06-29 14:55:00,4216.167,4220.680,4214.262,4220.515,558968548,19565510656.0000
2026-06-29 15:00:00,4220.307,4220.307,4216.698,4216.698,531882318,18286641152.0000
2026-06-30 09:35:00,4217.633,4231.167,4217.633,4220.016,2355672882,88140038144.0000
2026-06-30 09:40:00,4219.122,4244.092,4218.553,4235.287,1442763500,54636298240.0000
2026-06-30 09:45:00,4234.888,4245.207,4205.742,4245.207,1200116160,43754012672.0000
2026-06-30 09:50:00,4245.897,4262.421,4242.145,4250.687,915893332,35668918272.0000
2026-06-30 09:55:00,4250.832,4264.613,4250.832,4259.424,752553482,29543940096.0000
2026-06-30 10:00:00,4258.762,4264.382,4250.625,4264.382,672080896,25569427456.0000
2026-06-30 10:05:00,4264.264,4266.820,4255.841,4265.452,661082440,23066148864.0000
2026-06-30 10:10:00,4267.101,4276.639,4267.101,4274.153,563290378,20433305600.0000
2026-06-30 10:15:00,4274.700,4281.709,4263.661,4273.297,478869116,18558615552.0000
2026-06-30 10:20:00,4273.885,4275.285,4255.824,4261.733,448548323,17211162624.0000
2026-06-30 10:25:00,4260.480,4270.565,4259.873,4263.886,432517011,16228679680.0000
2026-06-30 10:30:00,4263.460,4278.506,4258.570,4277.812,382759846,14574551040.0000
2026-06-30 10:35:00,4277.049,4289.784,4276.388,4289.340,471397060,16986701824.0000
2026-06-30 10:40:00,4289.442,4294.276,4286.035,4290.879,387761199,14801698816.0000
2026-06-30 10:45:00,4291.005,4301.505,4291.005,4300.888,325857768,13757349888.0000
2026-06-30 10:50:00,4299.530,4309.322,4293.408,4306.204,323732694,13736509440.0000
2026-06-30 10:55:00,4306.325,4309.793,4303.618,4304.200,305488861,11959828480.0000
2026-06-30 11:00:00,4303.625,4304.517,4286.697,4286.697,278578191,11270848512.0000
2026-06-30 11:05:00,4286.390,4298.915,4286.390,4293.333,275096179,10444046336.0000
2026-06-30 11:10:00,4293.100,4304.712,4292.539,4304.215,257501554,10221944832.0000
2026-06-30 11:15:00,4304.137,4314.365,4301.664,4314.122,236451070,10834804736.0000
2026-06-30 11:20:00,4313.794,4328.728,4311.724,4327.877,254534921,12222234624.0000
2026-06-30 11:25:00,4328.001,4344.313,4327.912,4343.930,275987101,13990920192.0000
2026-06-30 11:30:00,4343.360,4350.414,4341.502,4345.837,257728546,11860901888.0000
2026-06-30 13:05:00,4348.613,4350.431,4338.530,4341.695,600905012,25271009280.0000
2026-06-30 13:10:00,4341.650,4342.384,4327.661,4329.803,390740825,15931277312.0000
2026-06-30 13:15:00,4329.443,4332.025,4320.298,4326.822,392198582,14938013696.0000
2026-06-30 13:20:00,4326.593,4335.948,4323.600,4323.600,311699883,11869356032.0000
2026-06-30 13:25:00,4323.176,4332.149,4322.204,4332.149,319142331,11201478656.0000
